Site Id,Sector id,Carrier Number DL (earfcn),Average User Throughput in DownLink (Mbps),Average DL PDCP Throughput (Mbit/s),Average UL PDCP Throughput (Mbit/s),Intra Frequency Handover Success Rate (%),Inter Frequency Handover Success Rate (%),Cell Availability,Scell Traffic Volume,Number of CSFB to GSM,DC_E_ERBS_EUTRANCELLFDD.pmPagDiscarded,Maximum Number of Users in a Cell,CA capable DL UE Payload(GB),PS E-UTRAN RRC Setup successful Ratio (%),DC_E_ERBS_EUTRANCELLFDD.pmCellDowntimeMan,IRAT/Session Continuity to 2G,PS Drop Call Rate_NUM,PS Drop Call Rate_DENOM,DL User Throughput(Mbps)_DENOM,Average User Throughput in UpLink (Mbps)_NUM,Average User Throughput in UpLink (Mbps)_DENOM
3,1,1.0,0.0355761412461407,0.7447341915899705,0.5921388208738201,0.9462702139,0.9836032389,1.0,0.1687734548527454,0.1483190507580751,0.0,0.1230964467005076,0.6001113140343948,0.9989797602,0.0,0.0699088145896656,0.1019736842105263,0.3560959252328361,0.1166488767067793,0.1563282294389117,0.0384919533565181
3,2,1.0,0.0203786166875154,0.4319521207586632,0.2850961278662827,0.9764443204,0.9766217084,1.0,0.2681484195903517,0.1047179583764949,0.0,0.0964467005076142,0.2804187937857461,0.999586519,0.0,0.1633738601823708,0.2277960526315789,0.2931598645710515,0.1158839556035286,0.1454850684443012,0.1263768306341598
4,0,1.0,0.1113198068910494,0.5483735077956701,0.347557748632355,0.9867229934,1.0,1.0,0.0,0.0456728505508993,0.0,0.032994923857868,0.1356529614747017,0.9997390397,0.0,0.026595744680851,0.0263157894736842,0.0655997490453989,0.0093886892731238,0.0415748674935475,0.0091970583181753
4,1,1.0,0.0420109624207974,0.6693725364400421,0.4359786026579655,0.9885801451,0.9909061117,1.0,0.0,0.3627460212826066,0.0,0.1890862944162436,0.2063696511040374,0.9997735297,0.0,0.1177811550151975,0.2105263157894736,0.3633297997771696,0.0871156769273552,0.1981959846022199,0.0630602087092756
4,2,1.0,0.0133048866539226,0.9079696642622236,0.5844324774883521,0.9741561926,0.9942340658,1.0,0.0,0.4861098031829739,0.0,0.2284263959390862,0.2803568170439001,0.9994800598,0.0,0.2302431610942249,0.2820723684210526,0.4801670146137787,0.5218289975894953,0.324703143288336,0.1166503468464502
4,0,0.0,0.0449445546162536,0.3229457646476182,0.1921479170417476,0.9907674553,1.0,1.0,0.0,0.0737357566625859,0.0,0.0304568527918781,0.0285514530093276,0.9996396396,0.0,0.0668693009118541,0.03125,0.0691423193829978,0.0125922182482287,0.0212918514002504,0.0096768994809422
4,1,0.0,0.0288987716069791,0.3893943951759534,0.2633810641360726,0.9919471885,0.9936173371,1.0,0.0,0.1132875035314059,0.0,0.0736040609137055,0.0685702182836884,0.9990379935,0.0,0.0851063829787234,0.0731907894736842,0.1482335824850995,0.0670605069268964,0.1131722218986818,0.0534444074107032
4,2,0.0,0.0119292433567805,0.3726677652209003,0.2674153772472357,0.9823962815,0.9814212726,1.0,0.0,0.1980412468217346,0.0,0.098984771573604,0.1023293968512729,0.9986926564,0.0,0.2165653495440729,0.1743421052631578,0.2073620560970069,0.2239389342091227,0.1458875769261511,0.0847511719588856
5,0,1.0,0.0157017907991917,0.7202346175774756,0.5048115517715236,0.9786439244,0.9962524359,1.0,0.0449532402215395,0.2327902815707693,0.0,0.1357868020304568,0.2701254746794899,0.9996757353,0.0,0.4141337386018237,0.2450657894736842,0.4084691769338107,0.3223083974250786,0.3662260955639536,0.1770131435400266
5,1,1.0,0.023396459650469,0.8702742544061126,0.5499404149189382,0.976022409,0.9952397743,1.0,0.0724593288665095,0.298427347207835,0.0,0.1789340101522842,0.4900199581558574,0.9997899587,0.0,0.2796352583586626,0.2261513157894736,0.4275449717135223,0.2290976913476415,0.2266810782912081,0.0961866690369475
5,2,1.0,0.0420506308393552,0.5878653758902023,0.3950791298946294,0.9813248767,0.9915899079,1.0,0.0526161340055294,0.1575477916941331,0.0,0.0812182741116751,0.1013929461708595,0.9998313789,0.0,0.1162613981762917,0.1422697368421052,0.1884647419602583,0.0723988577508531,0.1328160490900943,0.0496507553285823
5,0,0.0,0.0168869912304448,0.324027674861051,0.2535782028373267,0.972986296,0.9937324124,1.0,0.0524105969132822,0.1052829833317638,0.0,0.0786802030456852,0.0936004561052515,0.9987980939,0.0,0.3411854103343465,0.1143092105263157,0.1917206615682499,0.1157666513891232,0.1861759320556673,0.1162908344183943
5,1,0.0,0.0148077771955637,0.3880273283316655,0.2716548435390704,0.982960534,0.9982710467,1.0,0.0841552567667896,0.162727187117431,0.0,0.0875634517766497,0.2182829465577283,0.9973222654,0.0,0.3396656534954407,0.1134868421052631,0.2059152811881402,0.1573580199073219,0.1438100450354486,0.0936407748598156
5,2,0.0,0.0315995873306231,0.4202043824521931,0.2816866695494422,0.973897241,0.9966086367,1.0,0.0166157778516046,0.0761841981354176,0.0,0.0761421319796954,0.1705916492907062,0.9996072065,0.0,0.10790273556231,0.0641447368421052,0.1179243242073836,0.056845073671128,0.0880082618132049,0.0400287206559768
6,0,0.0,0.0231617224317728,0.6839667853608116,0.4205673112400499,0.9682691508,0.9908256881,0.9992824074,0.1471104955435352,0.1987004426028816,0.0,0.1865482233502537,0.2734087407125267,0.9993763913,0.0,0.1580547112462006,0.1800986842105263,0.2945173991584367,0.1962837750048766,0.2472332018780983,0.1675386024079503
6,1,0.0,0.032930294219522,0.4467532077722341,0.2423515998177366,0.9864864865,0.9967845659,0.2420486111,0.0,0.0299463226292494,0.0,0.1091370558375634,0.0440800834978176,0.9986481412,0.0,0.0243161094224924,0.053453947368421,0.0345441171698378,0.0221909373383016,0.0396444488593512,0.0375411311567755
6,2,0.0,0.0195379462115104,0.7397663720201247,0.4898922130099795,0.9712002973,0.9862689394,1.0,0.2736792244395587,0.1863640644128449,0.0,0.1307106598984771,0.5681097865572262,0.9996346784,0.0,0.2241641337386018,0.1973684210526315,0.3097180005841184,0.268374259778002,0.3906571622200339,0.2438080501120964
6,0,1.0,0.0361064538850698,0.8100357350768673,0.4893746737690123,0.9777867528,0.9945501285,1.0,0.2844166750432659,0.3947641020811752,0.0,0.2182741116751269,0.3477484307991681,0.9996095035,0.0,0.202127659574468,0.2286184210526315,0.4970090971042867,0.1335037438800353,0.2371714420055709,0.1026314521192076
6,1,1.0,0.0391090996924608,0.6665032728803529,0.4177131738723091,0.9879569065,0.9833653231,1.0,0.0408594795097345,0.2097184292306243,0.0,0.1649746192893401,0.1249999112689197,0.9996762414,0.0,0.222644376899696,0.2425986842105263,0.3582539184613886,0.1019791812348369,0.2291950875820746,0.1229375692906026
6,2,1.0,0.0235782889787574,0.8833398619415093,0.5690746355729067,0.9685204617,0.9836547891,1.0,0.5723237257309106,0.3490912515302759,0.0,0.1763959390862944,0.5771151145386333,0.9998214578,0.0,0.3548632218844985,0.3116776315789473,0.5594827306456672,0.2512542413949067,0.38062796958877,0.1762646415742515
7,0,0.0,0.0162508909671249,0.2588014384083076,0.2294401981814283,0.9761522587,0.9911811865,1.0,0.0727619421363359,0.1060363499387889,0.0,0.0482233502538071,0.0419478560595422,0.9976337061,0.0,0.1132218844984802,0.0838815789473684,0.1077590403149913,0.0827860582582423,0.1099898494898033,0.0796073234175699
7,1,0.0,0.0419497056825183,0.3752700915285858,0.2201083119214526,0.9747013824,0.9989740082,1.0,0.0881760843815119,0.1045296167247386,0.0,0.0507614213197969,0.0741457174116251,0.9964241908,0.0,0.0691489361702127,0.0986842105263157,0.1075832639241944,0.0367840533293528,0.0998926465213742,0.0768395465347917
7,2,0.0,0.0142684870817759,0.4588660687199427,0.3472482827129917,0.9843208836,1.0,1.0,0.18239433905285,0.1520858837932008,0.0,0.0951776649746192,0.2546568809445443,0.9978297186,0.0,0.2256838905775076,0.2006578947368421,0.1869233182255779,0.226855509326408,0.2575845192290492,0.2132833175235645
7,0,1.0,0.030479706184275,0.5518679575471233,0.4152280551930316,0.984962406,0.9811146937,1.0,0.0549632253197704,0.4002260099821075,0.0,0.1116751269035532,0.148398930929736,0.9984900523,0.0,0.1405775075987842,0.2985197368421052,0.3838496652135818,0.1077025470714565,0.2184615908998756,0.1003420108607037
7,1,1.0,0.0562465335012898,0.5024372194348896,0.3038534614248826,0.9737844941,0.9982773471,1.0,0.0622590723008422,0.2358037479988699,0.0,0.0748730964467005,0.1152594625907791,0.9994384856,0.0,0.0919452887537994,0.1167763157894736,0.2459382132465088,0.0376993174369356,0.1173872484576344,0.0457898415673724
7,2,1.0,0.0159458130978176,0.6285692039244717,0.4365968977967348,0.9821058505,0.9950376606,1.0,0.3003306360383888,0.4102081175251906,0.0,0.149746192893401,0.327411431789832,0.9989720867,0.0,0.2917933130699088,0.3799342105263157,0.5054409553582052,0.2636285818573706,0.2821738545576102,0.1734700445078628
8,0,1.0,0.0199313388375708,0.7248216868862558,0.454940601397769,0.9501858736,0.9572933364,0.999212963,0.0,0.2746021282606648,0.0,0.1383248730964467,0.2058044517802363,0.9993980845,0.0,0.3176291793313069,0.3840460526315789,0.4307576232868562,0.244996788106216,0.3613018880846039,0.2392665217837849
8,1,1.0,0.0298165384886434,0.6470901757520263,0.4878294484244047,0.9321034822,0.9739488117,0.999212963,0.0,0.2553912797815236,0.0,0.1294416243654822,0.1459423099400678,0.999735869,0.0,0.3738601823708207,0.2162828947368421,0.3800718249375318,0.1266132344380562,0.3490556870293722,0.1890364787577658
8,2,1.0,0.048409511994257,0.5814807403304253,0.3749102806010875,0.9601709264,0.9917306556,0.999212963,0.0,0.1351351351351351,0.0,0.0901015228426395,0.0519829805414322,0.9995208937,0.0,0.2180851063829787,0.1356907894736842,0.2199638711910608,0.0523168920591415,0.1612400296596797,0.0712509288898548
8,0,0.0,0.0195745216274904,0.3245697115180315,0.2215379006577687,0.9746870848,0.9779643232,0.9993981481,0.0,0.088991430454845,0.0,0.0621827411167512,0.0906988008108741,0.9991690301,0.0,0.1132218844984802,0.109375,0.17815072419873,0.0879179335655134,0.1241069752384904,0.0948497587961376
8,1,0.0,0.0277181134606414,0.3864371495372472,0.2507371022940061,0.9516303812,0.9916364037,0.9993981481,0.0,0.1248705151144175,0.0,0.0736040609137055,0.138327150370127,0.9989919944,0.0,0.1922492401215805,0.1126644736842105,0.2110966283383993,0.0697504877113196,0.1499018543312538,0.1286674471020355
8,2,0.0,0.0326148573850253,0.350292570101588,0.2222332018881172,0.9863880701,0.9955263526,0.9993981481,0.0,0.059986816084377,0.0,0.0469543147208121,0.031740653531874,0.9987807409,0.0,0.1132218844984802,0.0731907894736842,0.107012666717146,0.038698298339268,0.1200641229550335,0.0700019036644891
9,0,0.0,0.0257937186517758,0.4073023231439692,0.2461977486388642,0.9944910377,0.9960828204,1.0,0.0716727802944764,0.0866371598078915,0.0,0.0621827411167512,0.1664469355130938,0.9989184882,0.0,0.1132218844984802,0.1233552631578947,0.119208843986284,0.0846508824970688,0.1363343116539697,0.112145480286178
9,1,0.0,0.0210753994991705,0.3646784312594538,0.2602468633312814,0.9750922509,0.9978840457,1.0,0.0958579447296087,0.1307091063188624,0.0,0.0697969543147208,0.1536919203467368,0.9976084585,0.0,0.2112462006079027,0.2828947368421052,0.1607299317446753,0.0992313851317323,0.1951019468477392,0.1763822593868034
9,2,0.0,0.0182156659564734,0.5894775604952737,0.4036911105110698,0.9854117877,0.9858398438,1.0,0.1404201630195979,0.2248799321970053,0.0,0.1294416243654822,0.379478488312105,0.9975286757,0.0,0.1709726443768996,0.3133223684210526,0.2673450733934038,0.2277007077774714,0.2930584181922717,0.2097938953853995
9,0,1.0,0.0331110061090483,0.5066378520258862,0.2956338331288026,0.9942612183,0.9849167042,1.0,0.1498396473577087,0.1939919013089744,0.0,0.1027918781725888,0.1295635154926068,0.9995717976,0.0,0.2074468085106383,0.2450657894736842,0.3702662065832314,0.0803106378443064,0.1763926370793876,0.1217320252238744
9,1,1.0,0.0305208268632538,0.5571311401530492,0.4387004051941507,0.9834014617,0.9922460913,1.0,0.136212045083031,0.2723420284395894,0.0,0.1167512690355329,0.1966946717173435,0.9994202233,0.0,0.3419452887537993,0.3141447368421052,0.4065545664002077,0.1045389296272954,0.2943517262733135,0.1585890463597276
9,2,1.0,0.0264277741707902,0.7823438059896474,0.494185399270835,0.985926743,0.9857822527,1.0,0.3727765107609099,0.5763254543742349,0.0,0.1878172588832487,0.4283642658893778,0.9991737657,0.0,0.4148936170212766,0.53125,0.6985326727746709,0.1862615106875429,0.2875443270096319,0.1521724905360826
1,1,0.0,0.0197281174413875,0.4580306340469497,0.3082661441472374,0.9871521915,0.9976805482,1.0,0.1403777491755752,0.4437329315378095,0.0,0.0964467005076142,0.3624230398475785,0.9990601388,0.0,0.1155015197568389,0.1430921052631578,0.3782302292124136,0.1616820497315313,0.1693607471526417,0.0908887632519487
1,2,0.0,0.0391126165768607,0.4629342656435885,0.284684795939174,0.9893617021,0.9934131737,1.0,0.3331076660104907,0.2705527827479047,0.0,0.0710659898477157,0.2897053005635756,0.9994429438,0.0,0.0980243161094224,0.1134868421052631,0.2350698237909288,0.0563929679081962,0.1217296922938488,0.0498994248673029
1,0,1.0,0.0446398976158762,0.6688541527565437,0.3870002055555136,0.9887773595,0.9934086629,1.0,0.1183417507808592,0.4523966475185987,0.0,0.1015228426395939,0.2811673698276544,0.9993336409,0.0,0.3320668693009118,0.2014802631578947,0.3174819085530087,0.0779821455991927,0.1130257659803786,0.0312382514299244
1,1,1.0,0.0228841773570461,0.8320480774332174,0.5303713106119128,0.9783486239,0.9893263757,1.0,0.4212092757367367,0.8179677935775497,0.0,0.1624365482233502,0.3681121305960393,0.9990356937,0.0,0.3115501519756838,0.4087171052631578,0.6259856999145457,0.2531937572130708,0.2885997511617232,0.1246457964611723
1,2,1.0,0.0532831760974158,0.5458094506329423,0.4539432228854587,0.9882983377,0.9917898194,1.0,0.1592269929069249,0.2390997269046049,0.0,0.0761421319796954,0.2910586870011217,0.9990431117,0.0,0.0600303951367781,0.1570723684210526,0.2005824959165792,0.0479128668930548,0.140426879972398,0.0225879751532089
0,0,0.0,0.0378145110721419,0.6720439046207176,0.54677184316504,0.9689226011,0.9962281942,1.0,0.195295549514327,0.1334400602693285,0.0,0.1269035532994923,0.4336368715762873,0.9997096499,0.0,0.0889057750759878,0.0756578947368421,0.2536696701894058,0.0978664548689288,0.2706190427909722,0.0924476578381344
0,1,0.0,0.0371499769506403,0.5530184500249776,0.4684955613572584,0.9784334869,0.9947506562,1.0,0.1279350533019834,0.141632922120727,0.0,0.1053299492385786,0.4033248665708577,0.9990669426,0.0,0.1656534954407295,0.0962171052631579,0.2108667669042803,0.0773820103060761,0.2156164523226149,0.0921051605360379
0,2,0.0,0.0288082955120226,0.5866197292731593,0.5793259824109896,0.9912663755,0.9975209173,1.0,0.1253539030699645,0.09887936717205,0.0,0.0977157360406091,0.2713735513948167,0.9988591601,0.0,0.033434650455927,0.0386513157894736,0.1688318712343288,0.1166891420269876,0.2184043541425229,0.0622330026542437
0,0,1.0,0.0449100152307847,0.5432234009680923,0.3454143476057674,0.9737290301,0.995354398,1.0,0.3042174560602233,0.3683962708352952,0.0,0.1434010152284263,0.5082665074994634,0.9998801465,0.0,0.2310030395136778,0.1578947368421052,0.6218022218135797,0.0592987621949364,0.1887775364954532,0.0971685247047106
0,1,1.0,0.0433368387076344,0.4907599436097117,0.3544419526367786,0.971817563,0.982429624,1.0,0.2929589647888556,0.3178265373387324,0.0,0.1484771573604061,0.2732707750994913,0.9997497743,0.0,0.3153495440729483,0.1513157894736842,0.5095216718768592,0.0482647754343665,0.1441837369704874,0.0762221884061901
0,2,1.0,0.0413636754591553,0.5256664975740436,0.5064086285091902,0.9885391277,0.9863340743,1.0,0.2252067088564149,0.2309068650532065,0.0,0.1104060913705583,0.220164218310166,0.9996626739,0.0,0.0569908814589665,0.0748355263157894,0.4355766006468571,0.0573636979686486,0.1575022548029539,0.0482147939951749
2,0,0.0,0.0094426709352053,0.4114886475167058,0.3675584453549376,0.9928174043,0.9979566817,1.0,0.0544766147842963,0.2030323005932762,0.0,0.115482233502538,0.2050254950972527,0.9986956401,0.0,0.0904255319148936,0.1085526315789473,0.2412138847123216,0.3033262456525195,0.1783633273452562,0.0935649738553315
2,1,0.0,0.024307482662345,0.3716929088303174,0.312085232284955,0.9776595046,0.9993650794,1.0,0.0879336698584838,0.0541482248799322,0.0,0.0647208121827411,0.2492856352014677,0.9982778416,0.0,0.0623100303951367,0.0361842105263157,0.0924637900634958,0.0706975261967619,0.1167495724002906,0.0596404971324311
2,2,0.0,0.0166952413108388,0.451264989483506,0.366639376074219,0.9843488211,0.9965546942,1.0,0.1037331716580701,0.0963367548733402,0.0,0.0786802030456852,0.3419756932003734,0.9990845684,0.0,0.1375379939209726,0.0707236842105263,0.1473060239921252,0.165747097610294,0.1710016083084146,0.1021498862572815
2,0,0.0,0.0245644764323911,0.2502478603085587,0.1635316351654515,0.989976333,1.0,1.0,0.0803336260614362,0.0379508428288916,0.0,0.032994923857868,0.0951669813999331,0.9992108439,0.0,0.0379939209726443,0.0230263157894736,0.0538822244096617,0.0253725826528119,0.0506700888724633,0.0417275080366732
2,0,1.0,0.0122292000868535,0.5444673366651581,0.4286023130084307,0.9870537959,0.9983342167,1.0,0.3005700694158251,0.5200113004991054,0.0,0.1865482233502537,0.2457669784213476,0.9994173867,0.0,0.283434650455927,0.2162828947368421,0.6000681471545859,0.296151239393526,0.3083663894296073,0.2699496567144341
2,1,1.0,0.0237505132920067,0.4480489990768398,0.3634535705882499,0.9794612614,0.998087751,1.0,0.2741466044865677,0.2706469535737828,0.0,0.1129441624365482,0.2225206242695774,0.9996485238,0.0,0.1238601823708206,0.1578947368421052,0.3526317782080543,0.0950339175204216,0.1703695534593803,0.1173597762768529
2,2,1.0,0.0242720813499317,0.495758894928424,0.3191590325931842,0.9868884135,0.9947053407,1.0,0.3496276213252177,0.2340145023071852,0.0,0.1104060913705583,0.25264325359981,0.9994289077,0.0,0.2659574468085106,0.140625,0.4203029844126905,0.1186740095269603,0.1882755572767075,0.1444997391217828
3,0,0.0,0.0252712799995236,0.4244269617392053,0.3267582005217327,0.9837785096,0.9661721068,1.0,0.1385598561909762,0.0484979753272436,0.0,0.0634517766497461,0.3164481850675233,0.9978240464,0.0,0.0410334346504559,0.069078947368421,0.0773470204549633,0.0827469076305863,0.1078210539230043,0.0465670234061829
3,1,0.0,0.0133409169878227,0.356833077651694,0.2626838698269144,0.9740647331,0.9941159587,1.0,0.4733715078323692,0.1242113193332705,0.0,0.0761421319796954,0.1867345798413601,0.9988430288,0.0,0.1542553191489361,0.1998355263157894,0.1930565621383062,0.1650938662396419,0.1999117146459674,0.1628615533816155
3,2,0.0,0.0199350721938229,0.3499116746846851,0.2564185407996467,0.9804101191,0.992266308,1.0,0.1153169676957905,0.0457670213767774,0.0,0.0545685279187817,0.2424742055606998,0.9991923444,0.0,0.0623100303951367,0.0764802631578947,0.0920689692472443,0.087014526012935,0.1135316312279127,0.0929641194778005
3,0,1.0,0.0243437246180758,0.4652818908102136,0.3377116263397688,0.9798551679,0.9817156998,1.0,0.3110674568226048,0.1377719182597231,0.0,0.0939086294416243,0.2619852471279265,0.998988492,0.0,0.1702127659574468,0.1677631578947368,0.3096071262453081,0.1049569147229843,0.1329170423382691,0.0790113493351736
3,1,1.0,0.0320604281883007,0.8151500772393091,0.5993761812459427,0.9550845979,0.9891563079,1.0,0.1513410590471128,0.1494491006686128,0.0,0.1281725888324873,0.9349017926202748,0.9992327539,0.0,0.1071428571428571,0.1373355263157894,0.3514878795417915,0.149028296762701,0.1939944334764289,0.0565998048710945
3,2,1.0,0.0237636537406508,0.4153719997781746,0.2601772664520143,0.9784551471,0.9859475375,1.0,0.2402122542070952,0.1054713249835201,0.0,0.08248730964467,0.2266832001108994,0.9995056482,0.0,0.1854103343465045,0.2269736842105263,0.2994472508572479,0.090110272319493,0.1320372144870244,0.1123039064501069
4,0,1.0,0.1275417260072983,0.5216112956571052,0.5353568536463811,0.9864341085,1.0,1.0,0.0,0.0458611922026556,0.0,0.031725888324873,0.0787167825100903,0.9992542878,0.0,0.0288753799392097,0.037828947368421,0.0571273270089889,0.0070452384077153,0.1344385627766128,0.0090325448873244
4,1,1.0,0.051877382788676,0.6583786676059642,0.5757524137449226,0.9871188793,0.989494316,1.0,0.0,0.3551181843864771,0.0,0.1535532994923857,0.1418867247802621,0.9997804725,0.0,0.1155015197568389,0.162828947368421,0.3578158296104795,0.0667958387163139,0.3882995365876837,0.0624328644772548
4,2,1.0,0.0167972888918268,0.8643100505041418,0.542154388833081,0.9750787105,0.995107487,1.0,0.0,0.4946793483378849,0.0,0.2017766497461929,0.2494533874959508,0.9995882937,0.0,0.25,0.3421052631578947,0.4948402868670697,0.3666888548936715,0.3244942160739017,0.1393060283525645
4,0,0.0,0.0592026962425092,0.372595708810903,0.2117055643033892,0.9852941176,0.9994442901,1.0,0.0,0.065260382333553,0.0,0.0266497461928933,0.032192961386746,0.9993512193,0.0,0.0592705167173252,0.0600328947368421,0.0579818706934784,0.010493942317665,0.0254481380240478,0.0100326909420275
4,1,0.0,0.0315940995351793,0.4430694500487287,0.3531798053276974,0.9932724042,0.991864831,1.0,0.0,0.1106507204068179,0.0,0.1065989847715735,0.0693848993835554,0.9988182408,0.0,0.0714285714285714,0.0863486842105263,0.1486229947970188,0.0712294201553928,0.1824891009096744,0.0531327037703907
4,2,0.0,0.014945043172764,0.3696750823688192,0.2851021944721629,0.9871717686,0.9885178676,1.0,0.0,0.1783595442132027,0.0,0.1192893401015228,0.1001811878527198,0.9987903358,0.0,0.21580547112462,0.1792763157894736,0.2080813871731911,0.1718640217012078,0.169347924224314,0.0869741074837884
5,0,1.0,0.0239974622537176,0.7152548119732681,0.4943793297730576,0.986010796,0.9970350848,1.0,0.0550712003736881,0.203597325548545,0.0,0.1180203045685279,0.2834329609789325,0.9995000507,0.0,0.3753799392097264,0.1726973684210526,0.372067238525858,0.1921429249561285,0.3075192158202707,0.1295808468238886
5,1,1.0,0.0268190727169197,0.8910943250919915,0.5630512246597754,0.9850208357,0.9922666176,1.0,0.0775243252182951,0.3060551841039646,0.0,0.1713197969543147,0.5003834962870369,0.9996502838,0.0,0.35790273556231,0.2203947368421052,0.4293432994039828,0.2085534430678931,0.263637434403387,0.1029627341124068
5,2,1.0,0.042576949911031,0.6140595873564326,0.4322693084150941,0.9921025641,0.9961439589,1.0,0.0412896822119193,0.1694133157547791,0.0,0.1002538071065989,0.1375698787443836,0.9997611972,0.0,0.1033434650455927,0.1430921052631578,0.2218865944811621,0.0741024474033806,0.1369711902054055,0.0484218039497843
5,0,0.0,0.017531054366561,0.3341938360170976,0.2298875687476615,0.9775852432,0.9933803425,1.0,0.0436833141874206,0.0994443921273189,0.0,0.0571065989847715,0.1168522130421513,0.9985708761,0.0,0.2765957446808511,0.1134868421052631,0.161871126158772,0.1107537774592512,0.1423499035518105,0.1042939398234009
5,1,0.0,0.0151878832767188,0.3714935309428575,0.2721324874674642,0.9831614911,0.996913166,1.0,0.0880922344132482,0.1613146247292588,0.0,0.0799492385786801,0.1740912311525979,0.998015705,0.0,0.4202127659574468,0.1299342105263158,0.2085248845284325,0.1506189548310375,0.166612599793908,0.1076868725077749
5,2,0.0,0.0312123552799806,0.3875946806804631,0.3306307364785188,0.9832835339,0.9982214317,1.0,0.0252784291011059,0.0806102269516903,0.0,0.0596446700507614,0.1432806248386638,0.9997105365,0.0,0.1162613981762917,0.0476973684210526,0.1283113567773967,0.0510105339164026,0.1205198613312193,0.0403791712669033
6,0,0.0,0.0218960230765971,0.6360182133869176,0.3732806812894544,0.9796423907,0.9954438768,1.0,0.1565021838481004,0.20689330445428,0.0,0.2030456852791878,0.3529278706092891,0.9991460102,0.0,0.1519756838905775,0.2162828947368421,0.307641134920549,0.1862502704436921,0.2494671802611159,0.1848249095180497
6,1,0.0,0.0388672413040193,0.4247855415352349,0.227503848090438,0.987664042,0.9946768061,1.0,0.0293060107800863,0.0762783689612957,0.0,0.115482233502538,0.138642643645224,0.9987008958,0.0,0.1177811550151975,0.203125,0.1368297511006306,0.0475487931284239,0.1167785919486056,0.1058106443931373
6,2,0.0,0.0212879809340287,0.6982278016659719,0.491053044970738,0.9768281476,0.9863542739,1.0,0.2885652120559639,0.1861757227610886,0.0,0.1294416243654822,0.6787373657636406,0.9995761207,0.0,0.1831306990881459,0.1998355263157894,0.2848010211256179,0.23377503974284,0.4023713398339474,0.2475560278407926
6,0,1.0,0.0339497079133735,0.7942982347570756,0.513001721097809,0.9780214472,0.9983114819,1.0,0.3644667563697574,0.3924098314342216,0.0,0.2347715736040609,0.4352855994609236,0.9993278672,0.0,0.2454407294832826,0.2434210526315789,0.5140621112637511,0.1379227174116555,0.2548857979031385,0.1100164424019651
6,1,1.0,0.0516529354745762,0.5920649614402648,0.3146041701316491,0.9826257598,0.9809926082,1.0,0.1225818395544563,0.1602787456445993,0.0,0.1598984771573603,0.1034235313348522,0.9997213903,0.0,0.175531914893617,0.2072368421052631,0.2560899758780707,0.0562602589913798,0.1427823064217897,0.0899393068360707
6,2,1.0,0.0263952056422182,0.8355483071106063,0.5511480121548827,0.965370565,0.985982764,1.0,0.6975620301719045,0.3355306526038233,0.0,0.1611675126903553,0.6546283710064741,0.9997638393,0.0,0.3480243161094224,0.2787828947368421,0.5612918753447922,0.2073536154873475,0.341826353973268,0.1783838045234993
7,0,0.0,0.0185383450797527,0.2625558730352035,0.237233909744532,0.9696528892,0.9966247315,1.0,0.0592889455510492,0.1131933327055278,0.0,0.0545685279187817,0.0206813768510579,0.9965703932,0.0,0.1018237082066869,0.1060855263157894,0.1138354949322314,0.07377593888031,0.0969758870802008,0.0627472028099294
7,1,0.0,0.0423895500700662,0.4148680994903433,0.2326344479847515,0.9779347961,0.9985729575,1.0,0.0472690205096458,0.1100856954515491,0.0,0.049492385786802,0.0667352029334803,0.9962023927,0.0,0.0729483282674772,0.1077302631578947,0.0988701634450009,0.041801583946327,0.1051661180881304,0.080357348391166
7,2,0.0,0.0130818501197968,0.4825348923528333,0.3627235940871638,0.9766726137,0.9991637048,1.0,0.1596168571702675,0.1477540258028062,0.0,0.0977157360406091,0.2295358730163731,0.9976214321,0.0,0.2606382978723404,0.1842105263157894,0.1946628879249732,0.2586728730943141,0.2709085906026573,0.2052268967761343
7,0,1.0,0.0319718873756816,0.5231247235346136,0.4222286181721494,0.9855748606,0.9796361662,1.0,0.0296351424496333,0.4366701195969488,0.0,0.1167512690355329,0.1432722544677287,0.9987222645,0.0,0.1747720364741641,0.272203947368421,0.3939067790193299,0.0946224062555356,0.2264157553256514,0.1024619202267147
7,1,1.0,0.0552437716406972,0.5082819087055452,0.2914798256629102,0.9757048782,0.9969189293,1.0,0.0567311886144183,0.2239382239382239,0.0,0.0736040609137055,0.0782765692917546,0.9995706177,0.0,0.0699088145896656,0.1266447368421052,0.2212078271874695,0.0373568525052966,0.1043426231542094,0.0534428510523459
7,2,1.0,0.0159303246470253,0.6117722160993695,0.4134587292326825,0.9778325123,0.9946241075,1.0,0.2487403820115539,0.4445804689707128,0.0,0.1383248730964467,0.3087510472216181,0.9986333406,0.0,0.3259878419452887,0.4366776315789473,0.4887665365019957,0.2624923901980151,0.2830053197172427,0.1952041347651781
8,0,1.0,0.025382363247893,0.7188545167293898,0.4755750734476842,0.9549354325,0.9503589244,1.0,0.0,0.2864676523213108,0.0,0.1776649746192893,0.1707398116483246,0.9996936753,0.0,0.3632218844984802,0.4358552631578947,0.4395004705398769,0.1854077248993746,0.3396692068260957,0.2113467344670786
