FFTE Feed tank level SP,FFTE Production solids SP,FFTE Steam pressure SP,TFE Out flow SP,TFE Production solids SP,TFE Vacuum pressure SP,TFE Steam pressure SP,FFTE Feed flow SP,FFTE Out steam temp SP,Extract tank Level,Extract tank Out flow PV,FFTE Discharge density,FFTE Discharge solids,FFTE Feed flow rate PV,FFTE Feed tank level PV,FFTE Heat temperature 1,FFTE Heat temperature 2,FFTE Heat temperature 3,FFTE Out steam temp PV,FFTE Production solids PV,FFTE Pump 1,FFTE Pump 1 - 2,FFTE Pump 2,FFTE Steam pressure PV,FFTE Temperature 1 - 1,FFTE Temperature 1 - 2,FFTE Temperature 2 - 1,FFTE Temperature 2 - 2,FFTE Temperature 3 - 1,FFTE Temperature 3 - 2,FFTE Unk Temperature,TFE Feed pump,TFE Input flow PV,TFE Level,TFE Motor current,TFE Motor speed,TFE Out flow PV,TFE Production solids PV,TFE Production solids density,TFE Steam pressure PV,TFE Steam temperature,TFE Tank level,TFE Temperature,TFE Vacuum pressure PV,Class
-0.01934823092601381,0.038756970528302716,-0.12364536740264252,0.006697184125291329,0.001721331022586792,0.056044819495132216,0.03498518452918567,-0.043554966892139835,-0.060759072296687255,-0.03017076395263555,-0.03121641261351457,1.0,0.10723734590414571,0.03580114985925291,-0.01976518899951102,0.0323630602696842,0.07001235810597692,-0.010537447961408597,-0.03487239034565057,0.1034553412103315,0.1544544132065801,0.17773543025903601,0.14210605560746903,0.061014406294375344,-0.019902819707889218,-0.0028770179794490296,-0.002441952848935801,0.11631873651972531,0.061709014023132724,-0.01621445851376136,0.04187952811250999,0.0028335473599182858,-0.01732117500708081,-0.11212888422459145,-0.02090093328399499,0.05885757240939873,0.019989481235306958,0.09934920458375394,0.22480277738504392,0.01853722753994516,0.02987148348623061,0.04998727865245693,0.04406372593789846,-0.010920500853786923,-0.08859527023103989
0.2565611597224712,-0.006850948441051749,-0.187056871257677,0.020872937806623262,0.05135693802918759,-0.04343643238724263,0.30265280915267506,-0.26695137890949017,-0.023082725928579885,0.2696942965426482,-0.22286046028198692,0.10723734590414571,1.0,-0.5585224134477789,0.578443440299208,0.2409084476707934,0.7248628303605034,0.6407381252972708,0.007696473557778326,0.9907760041466366,0.46829715449681797,0.21933627323742172,0.607562355525486,-0.25162433595315564,0.4060514142860497,0.34657482592393296,0.3597126574283939,0.47917231214648764,-0.09864306911737039,0.40586683296295945,0.4289639210282494,-0.06064349852337347,-0.5002753724464135,-0.36741743538675203,0.29881474544491254,0.6916182139342543,-0.3886221674752833,0.762066372815472,0.17993335656938667,0.5804563829512989,0.35786631159651394,0.13241989889901615,0.3068606225704588,-0.47588898812062647,0.018022080250564787
-0.22339480430226996,0.08968465582881942,0.1375784003278188,0.115550792124519,-0.022128938189316376,0.08914076077910865,-0.23660582600595703,0.2525963420715032,0.06595686472243871,-0.1534524983583906,0.18386141687866822,0.03580114985925291,-0.5585224134477789,1.0,-0.5356981946070981,-0.3521476349858863,-0.48011811776257524,-0.588735532494294,-0.04161752653247608,-0.5600199470412156,-0.231169519043495,0.12070425217763342,-0.43278911167332246,0.2337497731670858,-0.6003171044931344,-0.5244114092569504,-0.5668703752297544,-0.2386948030241023,0.04632068656456141,-0.59487433567341,-0.27886389071774464,0.23685672585783343,0.5958877568256267,0.4326318109472969,-0.1989515124759961,-0.7459827778474467,0.6065993163926249,-0.5211930008801211,-0.07885663504861466,-0.6317157034263924,-0.16451983329230077,-0.1025386101937818,-0.03268952139891417,0.6698019557921298,0.10484637825428572
0.1749603498884479,-0.056762776471997574,-0.09979109257446389,-0.04375781335025278,0.011252125394493672,-0.07427860180921672,0.18669989338335893,-0.18356350293248236,-0.00693527703330631,0.5202171465131182,-0.10092425166107666,-0.01976518899951102,0.578443440299208,-0.5356981946070981,1.0,0.3466674524535953,0.5862513459663438,0.764038323337688,0.1268526874575087,0.5955452223145062,0.2158993318343995,-0.016887471729016917,0.3467247846352722,-0.14111602747914478,0.44339179741175494,0.35704052750224363,0.39816315367051647,0.26287753422916565,-0.02838783922694543,0.4439568230584854,0.21098136055945044,-0.1456392079444648,-0.43149535551280593,-0.2844192349007458,0.18025644624818918,0.5508195074915668,-0.42381936656101177,0.42538767160882013,0.04131432974043071,0.4550138679358272,0.14308269813746435,0.054734706117766325,0.06244773663640275,-0.47765010941212976,-0.036849115394390876
0.08241441732750848,0.18680120563756383,0.07530990400815402,-0.1379856184452051,0.05389868919202664,-0.07241568494039581,0.05846805153127843,-0.10467119159792485,0.15226072760572332,0.125920708339754,0.046353848467469136,0.0323630602696842,0.2409084476707934,-0.3521476349858863,0.3466674524535953,1.0,0.440361958123903,0.45734957990837055,0.16135664660174864,0.26212850697306095,0.2837881040129537,0.17593541479565147,0.33549216124740644,0.2642173542168577,0.5280797559482415,0.4491582004933642,0.5868922464468246,0.3271773419308471,0.6908988565057839,0.5333878699464264,0.0029694341695057276,-0.17467559029900318,-0.26068332100240177,-0.23662104292806213,0.08679021771062183,0.35854636770242015,-0.3660458722593247,0.26135730279207353,-0.019614055196467528,0.2691780550357425,-0.03859800421375152,-0.10732102093722999,-0.11419139043555197,-0.366310300361554,-0.12461458007065158
0.19599267070724377,0.0397287417860419,-0.09060450896044016,0.007117019321289412,0.06349737986630925,-0.05314229385853189,0.21579088467284463,-0.2025037810074794,-0.010138938660407505,0.3234366209450185,-0.08256117525592466,0.07001235810597692,0.7248628303605034,-0.48011811776257524,0.5862513459663438,0.440361958123903,1.0,0.7787550534270636,0.1305949107178657,0.7411016235844807,0.3738497174096647,0.15449137507985636,0.48949091379785636,-0.03718942915775162,0.5306384701512337,0.4587781993358165,0.5124278110077723,0.7356084520165364,0.012770767503597388,0.5323042652452957,0.3353586340936517,-0.053775110978225606,-0.4325540210326253,-0.27924641214708434,0.26731562835025496,0.5947627669257876,-0.4195671635472869,0.5530321938282631,0.11616239206072441,0.49341404164867114,0.26435773025447373,-0.041262172218981694,0.1921386675141073,-0.43207231945597674,0.031028829391536516
0.19739795094436693,-0.045495917531958384,-0.13487721350158752,-0.02993921750503242,0.04050511301860796,-0.07267055857247286,0.2126407431118779,-0.2169061569933719,-0.0336663598014353,0.4851103395283112,-0.07744054818670885,-0.010537447961408597,0.6407381252972708,-0.588735532494294,0.764038323337688,0.45734957990837055,0.7787550534270636,1.0,0.14166011483097332,0.6620851072869873,0.3914659949706819,0.1419907531789916,0.5210417238028353,-0.1388646187781065,0.5867945639315616,0.49363550699898107,0.5317152301973835,0.33034070749831496,-0.022195533264054164,0.591780793850132,0.23164569462011864,-0.13096905809948875,-0.4874133769581805,-0.3359565566774692,0.2303182077857066,0.6477596622363855,-0.4648619541816179,0.5536363266658973,0.0010687449734255515,0.5457031958515174,0.14398843235266848,0.04347208023047364,0.03422614218097018,-0.5686649566742581,-0.050817230627308814
0.028751425728343463,-0.017902794516866646,0.013410191580135648,-0.019399621888864724,0.002004038445220975,-0.026293292721434384,0.04012305587455864,-0.047648252044744335,-0.006880328260992656,0.06302774641524495,0.02875623000443871,-0.03487239034565057,0.007696473557778326,-0.04161752653247608,0.1268526874575087,0.16135664660174864,0.1305949107178657,0.14166011483097332,1.0,0.027319304284424906,0.014889899453918675,-0.003025766896328969,0.012551339160368807,0.13406568843886463,0.12866026739237113,0.07043932181601796,0.20489701169821073,0.1654917914124757,0.10620195318490147,0.12944861487032966,0.03538534508856233,0.03644280795385037,-0.018108221340232045,0.034726311248401316,-0.0024691986366744967,0.030688986796666762,-0.03553618420209345,0.014451136846249718,-0.025204160007344767,0.055975779253471275,0.0070426035603013805,-0.006333189893352122,-0.005171494002760834,-0.027910176037823215,-0.022640935869510253
0.25720471541438766,-0.0021801319182946886,-0.18448685073573118,0.02262531722884791,0.05646206380582268,-0.04618201914436874,0.2997494360577887,-0.264267890961911,-0.019681070327964914,0.28428403379437,-0.21769545032486612,0.1034553412103315,0.9907760041466366,-0.5600199470412156,0.5955452223145062,0.26212850697306095,0.7411016235844807,0.6620851072869873,0.027319304284424906,1.0,0.46731541953829364,0.2186252051216624,0.6063811398603833,-0.23828714946729115,0.41309116954202035,0.351933946208253,0.36765145114631387,0.47998807792636144,-0.086185331918147,0.41381518439153897,0.42064572183770776,-0.06655755200146123,-0.5022317840870661,-0.36887803043315864,0.292627856001849,0.6905402874149529,-0.40141517453760267,0.7515387369322446,0.17186781622281966,0.5775833729556273,0.35022026848824855,0.1236003867639959,0.29972764003728036,-0.4773707105349129,0.012146449402919686
0.10100254321405899,0.0013894096614379418,-0.11283174987677907,0.007362687542066985,0.016544048166510072,0.003153461061607441,0.10208869394123474,-0.10715731056692752,-0.02636477213478945,0.16699696560149768,-0.06710494124765536,0.1544544132065801,0.46829715449681797,-0.231169519043495,0.2158993318343995,0.2837881040129537,0.3738497174096647,0.3914659949706819,0.014889899453918675,0.46731541953829364,1.0,0.8978107753098664,0.9668658028782163,0.09047977747313737,0.3155835474732439,0.2816063526181015,0.30658680759364054,0.20544988612632772,0.007245392211931878,0.32586538866560705,0.13197823571216366,-0.2575728811802123,-0.42561374476007013,-0.43033820233006753,0.2182821156567762,0.5519364855834066,-0.3061385076210931,0.4387724056711888,0.025079138953059472,0.40030159239329866,0.07118115740256643,0.09145946538310674,-0.05241202925409404,-0.4304056230402994,-0.04688378077771671
0.01044023446106654,0.018957773604773933,-0.06587402770031689,0.03303818577549665,-0.0014577901532829844,0.03429938848210505,0.009217163884138823,-0.015079793437318665,-0.011638035780704353,0.0884235058775947,0.006737479057932937,0.17773543025903601,0.21933627323742172,0.12070425217763342,-0.016887471729016917,0.17593541479565147,0.15449137507985636,0.1419907531789916,-0.003025766896328969,0.2186252051216624,0.8978107753098664,1.0,0.7790135632442967,0.22426719586953073,0.1518947309341008,0.1312915388869228,0.15493742419205603,0.09647606800412045,0.008289836485019795,0.16623599991064314,0.004574616683866467,-0.0763372326094533,-0.11987297376143743,-0.23577801522590713,0.17288916643038155,0.2716735199731208,-0.05284120823778998,0.20174410704190307,-0.01573163186865702,0.1515949715980218,-0.025305276355486867,0.04945543328905858,-0.0978010224556564,-0.19052578427750017,-0.03817936302258993
0.1582363725908136,-0.011411102676006164,-0.13743887806376798,-0.011116798958334026,0.02151181372977283,-0.021838907072125914,0.16960657288169034,-0.17107697192108332,-0.03423072459647168,0.20148001453174877,-0.1303400031502044,0.14210605560746903,0.607562355525486,-0.43278911167332246,0.3467247846352722,0.33549216124740644,0.48949091379785636,0.5210417238028353,0.012551339160368807,0.6063811398603833,0.9668658028782163,0.7790135632442967,1.0,0.011406449597589019,0.4105538048799805,0.3687103658337649,0.3941017257155782,0.2616433839885549,-0.0017320367260058862,0.41829131847809936,0.2167192003200043,-0.2735181399243974,-0.5343717204796998,-0.5061514531514442,0.2567371843797209,0.7085591482597187,-0.4252863753034541,0.5674022584142749,0.058688907457978834,0.5396182939779212,0.13002575579152628,0.11833035625098892,-0.013618298967207749,-0.5643107184212949,-0.048723298855578676
-0.098124763753073,0.13811382567131344,0.1550613506462576,0.037160785488992064,0.014364011601490947,-0.037589417786884974,-0.04827918959525817,0.05283781011631893,0.04584402132102235,-0.06998147576429505,0.07822675452930467,0.061014406294375344,-0.25162433595315564,0.2337497731670858,-0.14111602747914478,0.2642173542168577,-0.03718942915775162,-0.1388646187781065,0.13406568843886463,-0.23828714946729115,0.09047977747313737,0.22426719586953073,0.011406449597589019,1.0,0.11525667592785176,0.15348334302331496,0.15861316170456632,0.2317229067392696,0.2564153652329722,0.12553036447339427,-0.24672951924889883,-0.0077747098531926176,0.1274441254492108,0.006046914825889198,0.0005698411251483968,-0.12404455217574846,-0.09924054317086588,-0.13210184944646122,-0.026974557521839373,-0.08891244593433535,-0.2172798467497495,-0.260440813542598,-0.24289955705027516,-0.008359121966327451,0.04652569019378283
0.16320683919601758,-0.08592207361427574,-0.1519777922463542,-0.13272383559133769,0.008764228425309401,-0.07796732247603345,0.18614646524943054,-0.22795186569666573,-0.061655436875344624,0.1584899363759146,-0.012013216316721318,-0.019902819707889218,0.4060514142860497,-0.6003171044931344,0.44339179741175494,0.5280797559482415,0.5306384701512337,0.5867945639315616,0.12866026739237113,0.41309116954202035,0.3155835474732439,0.1518947309341008,0.4105538048799805,0.11525667592785176,1.0,0.8348770317400813,0.9425689483651881,0.4406004050612557,-0.11224915151436864,0.9971661794387431,-0.0052453888315433855,-0.10823230743642681,-0.34477475550483494,-0.2841793236689883,0.28253112360664173,0.486360661094039,-0.4616087861160529,0.33385350648972634,0.00903243421692977,0.3836174845484883,-0.07717054299828471,-0.08886661748696718,-0.1768568887513217,-0.5457703830702335,-0.20582249659872856
0.13489239037063983,-0.023477539450012654,-0.1694658685280183,-0.07001095489031821,0.016516572301391853,-0.02621365444734452,0.15523645340994438,-0.172462485076289,0.005820568967587074,0.11113819409197426,-0.03306571621355935,-0.0028770179794490296,0.34657482592393296,-0.5244114092569504,0.35704052750224363,0.4491582004933642,0.4587781993358165,0.49363550699898107,0.07043932181601796,0.351933946208253,0.2816063526181015,0.1312915388869228,0.3687103658337649,0.15348334302331496,0.8348770317400813,1.0,0.7929661656131014,0.40040915361942436,-0.019176506947935438,0.8355610258561097,0.01179723260445611,-0.09695334359431487,-0.3123721132770146,-0.2872995799877016,0.24769822273510098,0.441870223081312,-0.4218332514582406,0.3282295271514443,6.729750697617034e-05,0.3608493903217509,-0.05121022472643535,-0.037050855355364225,-0.1535909097277815,-0.48756163136799374,-0.1699689996766419
0.15869885083948115,-0.02245243605014106,-0.09808336004262884,-0.14080044738263653,0.026079469864408518,-0.078452010873168,0.18171230483542095,-0.2226537025939368,-0.014561494699214967,0.1175101375494648,-0.00023147501491103305,-0.002441952848935801,0.3597126574283939,-0.5668703752297544,0.39816315367051647,0.5868922464468246,0.5124278110077723,0.5317152301973835,0.20489701169821073,0.36765145114631387,0.30658680759364054,0.15493742419205603,0.3941017257155782,0.15861316170456632,0.9425689483651881,0.7929661656131014,1.0,0.4668141625116586,0.02739344749155482,0.9416521181770857,0.012542203918874222,-0.10211986674648607,-0.32264472925491855,-0.26029726082374954,0.28067223411770476,0.4729425538389769,-0.4437337722794213,0.3021270577376859,0.046899000194390285,0.3659389823946267,-0.06845291445577825,-0.100265131515279,-0.16056287249371592,-0.5133379118269964,-0.19109628660560984
0.13831287438945192,0.12259022042774481,-0.0068955467951874625,0.048170884065552366,0.08090407830711645,-0.03421507852656695,0.16075738619906732,-0.13477886635654948,-0.035133046813248595,0.08621067883837973,-0.03418355014764157,0.11631873651972531,0.47917231214648764,-0.2386948030241023,0.26287753422916565,0.3271773419308471,0.7356084520165364,0.33034070749831496,0.1654917914124757,0.47998807792636144,0.20544988612632772,0.09647606800412045,0.2616433839885549,0.2317229067392696,0.4406004050612557,0.40040915361942436,0.4668141625116586,1.0,0.02820873730420662,0.4401470486282693,0.23527796601870646,0.01140427911346107,-0.23847832858944398,-0.1442617576322933,0.20175346451454448,0.3124112299576202,-0.2655658730742615,0.3425905938454071,0.1894326109504537,0.2628464251019287,0.21282565004536402,-0.11151213140341198,0.20910238697793068,-0.18255693886026025,0.06821006051733215
-0.041492241222311904,0.32253813230417977,0.18382989885080672,-0.05261339513100034,0.10001428606758672,-0.027226128151366935,-0.06361423828644827,0.05441963082463472,0.2792955253811909,-0.08160791712840032,0.04327948410156494,0.061709014023132724,-0.09864306911737039,0.04632068656456141,-0.02838783922694543,0.6908988565057839,0.012770767503597388,-0.022195533264054164,0.10620195318490147,-0.086185331918147,0.007245392211931878,0.008289836485019795,-0.0017320367260058862,0.2564153652329722,-0.11224915151436864,-0.019176506947935438,0.02739344749155482,0.02820873730420662,1.0,-0.1083750647748356,-0.033941001770951856,-0.10181198879728687,0.0057327326184600114,-0.019176089595287212,-0.13800956475784912,-0.005928024012724044,-0.04657181094823773,0.04388170342169719,-0.032211001988356455,-0.008727821618448664,-0.02075774773809487,-0.046779304899023585,-0.02680024991710616,0.009803777102970403,-0.013340991468129563
0.16301744998447598,-0.08268872898748138,-0.1526996416920372,-0.13026031914673206,0.009074999289996763,-0.07576922828069704,0.18474838538625002,-0.22589948685183855,-0.06198073222433592,0.16430904762535128,-0.011362906136161552,-0.01621445851376136,0.40586683296295945,-0.59487433567341,0.4439568230584854,0.5333878699464264,0.5323042652452957,0.591780793850132,0.12944861487032966,0.41381518439153897,0.32586538866560705,0.16623599991064314,0.41829131847809936,0.12553036447339427,0.9971661794387431,0.8355610258561097,0.9416521181770857,0.4401470486282693,-0.1083750647748356,1.0,-0.004170230784747717,-0.10859935740900378,-0.34269611241607345,-0.28786575199393033,0.2824962636397764,0.4873977467494994,-0.4619169475708998,0.33409781691514234,0.0081604073070421,0.38515024276096843,-0.07669955055304835,-0.09068780650172441,-0.17755039460598002,-0.5452954017031796,-0.2056481387341886
0.05926937007156665,0.03510126126494264,-0.027488097166081853,0.024179934398926652,0.01686908940273891,0.031763872767038924,0.10089550819535831,-0.07653467556605921,-0.024850829699737734,0.06852634389202988,-0.20042710286763038,0.04187952811250999,0.4289639210282494,-0.27886389071774464,0.21098136055945044,0.0029694341695057276,0.3353586340936517,0.23164569462011864,0.03538534508856233,0.42064572183770776,0.13197823571216366,0.004574616683866467,0.2167192003200043,-0.24672951924889883,-0.0052453888315433855,0.01179723260445611,0.012542203918874222,0.23527796601870646,-0.033941001770951856,-0.004170230784747717,1.0,0.06319536804508509,-0.22362498940128409,-0.15240082665947016,0.040608123400215364,0.4248300675907462,-0.14559672451467337,0.2796622715105895,0.12464707032599971,0.4621116302849443,0.7903994277129481,0.09496267521545677,0.7787352897702482,0.08526724896327052,0.11682462519343112
